country,time,bcg_vacc,bcg_vacc_is_forecast,dtp3_vacc,dtp3_vacc_is_forecast,hepb3_vacc,hepb3_vacc_is_forecast,hib3_vacc,hib3_vacc_is_forecast,mcv1_vacc,mcv1_vacc_is_forecast,mcv2_vacc,mcv2_vacc_is_forecast,pcv3_vacc,pcv3_vacc_is_forecast,pol3_vacc,pol3_vacc_is_forecast,rotac_vacc,rotac_vacc_is_forecast,six_vacc_rate,six_vacc_rate_is_forecast
aus,1982,,,48.0,False,,,,,,,,,,,68.0,False,,,,
aus,1983,,,55.0,False,,,,,68.0,False,,,,,94.0,False,,,,
aus,1984,,,62.0,False,,,,,68.0,False,,,,,94.0,False,,,,
aus,1985,,,68.0,False,,,,,68.0,False,,,,,94.0,False,,,,
aus,1986,,,75.0,False,,,,,68.0,False,,,,,95.0,False,,,,
aus,1987,,,81.0,False,,,,,68.0,False,,,,,95.0,False,,,,
aus,1988,,,88.0,False,,,,,77.0,False,,,,,95.0,False,,,,
aus,1989,,,93.0,False,,,,,85.0,False,,,,,95.0,False,,,,
aus,1990,,,95.0,False,,,,,86.0,False,,,,,72.0,False,,,,
aus,1991,,,93.0,False,,,,,86.0,False,,,,,75.0,False,,,,
aus,1992,,,91.0,False,,,,,86.0,False,,,,,78.0,False,,,,
aus,1993,,,90.0,False,,,,,86.0,False,,,,,80.0,False,,,,
aus,1994,,,88.0,False,,,,,86.0,False,,,,,83.0,False,,,,
aus,1995,,,86.0,False,,,,,87.0,False,,,,,86.0,False,,,,
aus,1996,,,86.0,False,,,,,87.0,False,,,,,86.0,False,,,,
aus,1997,,,77.0,False,77.0,False,,,85.0,False,,,,,77.0,False,,,,
aus,1998,,,82.0,False,82.0,False,,,82.0,False,,,,,83.0,False,,,,
aus,1999,,,88.0,False,87.0,False,,,88.0,False,,,,,88.0,False,,,,
aut,1980,90.0,False,90.0,False,,,,,,,,,,,90.0,False,,,,
aut,1981,90.0,False,90.0,False,,,,,25.0,False,,,,,90.0,False,,,,
aut,1982,90.0,False,90.0,False,,,,,25.0,False,,,,,90.0,False,,,,
aut,1983,90.0,False,90.0,False,,,,,25.0,False,,,,,90.0,False,,,,
aut,1984,90.0,False,90.0,False,,,,,30.0,False,,,,,90.0,False,,,,
aut,1985,90.0,False,90.0,False,,,,,40.0,False,,,,,90.0,False,,,,
aut,1986,90.0,False,90.0,False,,,,,60.0,False,,,,,90.0,False,,,,
aut,1987,90.0,False,90.0,False,,,,,60.0,False,,,,,90.0,False,,,,
aut,1988,90.0,False,90.0,False,,,,,60.0,False,,,,,90.0,False,,,,
aut,1989,90.0,False,90.0,False,,,,,60.0,False,,,,,90.0,False,,,,
aut,1990,,,90.0,False,,,,,60.0,False,,,,,90.0,False,,,,
aut,1991,,,90.0,False,,,,,60.0,False,,,,,90.0,False,,,,
aut,1992,,,90.0,False,,,,,60.0,False,,,,,90.0,False,,,,
aut,1993,,,90.0,False,,,,,60.0,False,,,,,90.0,False,,,,
aut,1994,,,90.0,False,,,,,60.0,False,,,,,90.0,False,,,,
aut,1995,,,90.0,False,,,,,60.0,False,,,,,90.0,False,,,,
aut,1996,,,90.0,False,,,,,87.0,False,,,,,95.0,False,,,,
aut,1997,,,90.0,False,,,,,90.0,False,,,,,95.0,False,,,,
aut,1998,,,82.0,False,,,,,78.0,False,,,,,87.0,False,,,,
aut,1999,,,74.0,False,74.0,False,,,65.0,False,,,,,79.0,False,,,,
aze,1992,69.0,False,58.0,False,,,,,52.0,False,,,,,63.0,False,,,,
aze,1993,74.0,False,66.0,False,,,,,49.0,False,,,,,69.0,False,,,,
aze,1994,77.0,False,69.0,False,,,,,60.0,False,,,,,68.0,False,,,,
aze,1995,76.0,False,74.0,False,,,,,64.0,False,,,,,71.0,False,,,,
aze,1996,76.0,False,74.0,False,,,,,65.0,False,,,,,72.0,False,,,,
aze,1997,77.0,False,70.0,False,,,,,66.0,False,,,,,73.0,False,,,,
aze,1998,79.0,False,73.0,False,,,,,67.0,False,,,,,74.0,False,,,,
aze,1999,82.0,False,75.0,False,,,,,68.0,False,,,,,76.0,False,,,,
aze,2000,81.0,False,76.0,False,,,,,67.0,False,,,,,75.0,False,,,,
aze,2001,83.0,False,77.0,False,,,,,68.0,False,65.0,False,,,77.0,False,,,,
aze,2002,82.0,False,76.0,False,50.0,False,,,66.0,False,67.0,False,,,80.0,False,,,,
aze,2003,83.0,False,77.0,False,51.0,False,,,67.0,False,66.0,False,,,79.0,False,,,,
aze,2004,82.0,False,77.0,False,50.0,False,,,67.0,False,67.0,False,,,78.0,False,,,,
aze,2005,82.0,False,75.0,False,49.0,False,,,67.0,False,67.0,False,,,79.0,False,,,,
aze,2006,86.0,False,78.0,False,52.0,False,,,69.0,False,68.0,False,,,80.0,False,,,,
aze,2007,88.0,False,79.0,False,62.0,False,,,75.0,False,75.0,False,,,81.0,False,,,,
aze,2008,92.0,False,81.0,False,68.0,False,,,79.0,False,79.0,False,,,85.0,False,,,,
aze,2009,95.0,False,81.0,False,74.0,False,,,85.0,False,83.0,False,,,84.0,False,,,,
aze,2010,98.0,False,81.0,False,80.0,False,,,89.0,False,89.0,False,,,85.0,False,,,,
aze,2011,99.0,False,87.0,False,84.0,False,36.0,False,92.0,False,92.0,False,,,91.0,False,,,36.0,False
aze,2012,98.0,False,89.0,False,88.0,False,89.0,False,94.0,False,95.0,False,,,92.0,False,,,88.0,False
aze,2013,98.0,False,93.0,False,93.0,False,93.0,False,98.0,False,98.0,False,,,96.0,False,,,93.0,False
aze,2014,98.0,False,94.0,False,94.0,False,94.0,False,98.0,False,98.0,False,64.0,False,97.0,False,,,94.0,False
aze,2015,98.0,False,96.0,False,96.0,False,96.0,False,98.0,False,98.0,False,94.0,False,98.0,False,,,96.0,False
aze,2016,98.0,False,97.0,False,97.0,False,97.0,False,98.0,False,98.0,False,97.0,False,98.0,False,,,97.0,False
aze,2017,97.0,False,95.0,False,95.0,False,95.0,False,98.0,False,97.0,False,96.0,False,97.0,False,,,95.0,False
aze,2018,97.0,False,95.0,False,95.0,False,95.0,False,96.0,False,96.0,False,95.0,False,96.0,False,,,95.0,False
aze,2019,96.0,False,94.0,False,94.0,False,94.0,False,98.0,False,97.0,False,95.0,False,96.0,False,,,94.0,False
aze,2020,94.0,False,79.0,False,79.0,False,79.0,False,82.0,False,79.0,False,79.0,False,85.0,False,,,79.0,False
aze,2021,95.0,False,89.0,False,89.0,False,89.0,False,93.0,False,90.0,False,90.0,False,93.0,False,,,89.0,False
aze,2022,96.0,False,83.0,False,83.0,False,83.0,False,93.0,False,91.0,False,83.0,False,88.0,False,,,83.0,False
aze,2023,95.0,False,83.0,False,83.0,False,83.0,False,96.0,False,93.0,False,82.0,False,91.0,False,,,83.0,False
bdi,1981,59.0,False,36.0,False,,,,,28.0,False,,,,,39.0,False,,,,
bdi,1982,56.0,False,33.0,False,,,,,40.0,False,,,,,43.0,False,,,,
bdi,1983,52.0,False,44.0,False,,,,,54.0,False,,,,,35.0,False,,,,
bdi,1984,46.0,False,26.0,False,,,,,27.0,False,,,,,21.0,False,,,,
bdi,1985,52.0,False,36.0,False,,,,,32.0,False,,,,,58.0,False,,,,
bdi,1986,77.0,False,55.0,False,,,,,59.0,False,,,,,56.0,False,,,,
bdi,1987,82.0,False,68.0,False,,,,,54.0,False,,,,,71.0,False,,,,
bdi,1988,54.0,False,51.0,False,,,,,46.0,False,,,,,51.0,False,,,,
bdi,1989,99.0,False,82.0,False,,,,,73.0,False,,,,,86.0,False,,,,
bdi,1990,97.0,False,86.0,False,,,,,74.0,False,,,,,97.0,False,,,,
bdi,1991,87.0,False,83.0,False,,,,,74.0,False,,,,,89.0,False,,,,
bdi,1992,90.0,False,80.0,False,,,,,69.0,False,,,,,81.0,False,,,,
bdi,1993,73.0,False,63.0,False,,,,,69.0,False,,,,,64.0,False,,,,
bdi,1994,61.0,False,48.0,False,,,,,42.0,False,,,,,49.0,False,,,,
bdi,1995,92.0,False,73.0,False,,,,,80.0,False,,,,,73.0,False,,,,
bdi,1996,90.0,False,73.0,False,,,,,79.0,False,,,,,72.0,False,,,,
bdi,1997,87.0,False,74.0,False,,,,,77.0,False,,,,,69.0,False,,,,
bdi,1998,86.0,False,65.0,False,,,,,68.0,False,,,,,61.0,False,,,,
bdi,1999,84.0,False,79.0,False,,,,,70.0,False,,,,,70.0,False,,,,
bdi,2000,85.0,False,80.0,False,,,,,72.0,False,,,,,71.0,False,,,,
bdi,2001,87.0,False,81.0,False,,,,,73.0,False,,,,,72.0,False,,,,
bdi,2002,88.0,False,81.0,False,,,,,75.0,False,,,,,74.0,False,,,,
bdi,2003,90.0,False,82.0,False,,,,,76.0,False,,,,,75.0,False,,,,
bdi,2004,91.0,False,83.0,False,83.0,False,83.0,False,78.0,False,,,,,76.0,False,,,76.0,False
bdi,2005,89.0,False,87.0,False,87.0,False,87.0,False,87.0,False,,,,,82.0,False,,,82.0,False
bdi,2006,98.0,False,92.0,False,92.0,False,92.0,False,92.0,False,,,,,88.0,False,,,88.0,False
bdi,2007,97.0,False,99.0,False,99.0,False,99.0,False,88.0,False,,,,,93.0,False,,,88.0,False
bdi,2008,99.0,False,92.0,False,92.0,False,92.0,False,84.0,False,,,,,89.0,False,,,84.0,False
bdi,2009,98.0,False,94.0,False,94.0,False,94.0,False,91.0,False,,,,,96.0,False,,,91.0,False
bdi,2010,93.0,False,96.0,False,96.0,False,96.0,False,92.0,False,,,,,94.0,False,,,92.0,False
bdi,2011,90.0,False,96.0,False,96.0,False,96.0,False,93.0,False,,,14.0,False,95.0,False,,,90.0,False
bdi,2012,98.0,False,96.0,False,96.0,False,96.0,False,93.0,False,,,96.0,False,96.0,False,,,93.0,False
bdi,2013,95.0,False,96.0,False,96.0,False,96.0,False,98.0,False,51.0,False,96.0,False,96.0,False,,,95.0,False
bdi,2014,92.0,False,95.0,False,95.0,False,95.0,False,94.0,False,60.0,False,95.0,False,95.0,False,84.0,False,92.0,False
bdi,2015,93.0,False,94.0,False,94.0,False,94.0,False,93.0,False,65.0,False,94.0,False,94.0,False,96.0,False,93.0,False
bdi,2016,93.0,False,94.0,False,94.0,False,94.0,False,93.0,False,72.0,False,94.0,False,94.0,False,96.0,False,93.0,False
bdi,2017,92.0,False,91.0,False,91.0,False,91.0,False,90.0,False,75.0,False,91.0,False,91.0,False,93.0,False,90.0,False
bdi,2018,91.0,False,90.0,False,90.0,False,90.0,False,88.0,False,77.0,False,90.0,False,90.0,False,92.0,False,88.0,False
bdi,2019,93.0,False,93.0,False,93.0,False,93.0,False,92.0,False,80.0,False,93.0,False,93.0,False,95.0,False,92.0,False
bdi,2020,83.0,False,93.0,False,93.0,False,93.0,False,90.0,False,83.0,False,93.0,False,93.0,False,96.0,False,83.0,False
bdi,2021,95.0,False,94.0,False,94.0,False,94.0,False,90.0,False,85.0,False,94.0,False,94.0,False,94.0,False,90.0,False
bdi,2022,94.0,False,91.0,False,91.0,False,91.0,False,89.0,False,85.0,False,91.0,False,91.0,False,91.0,False,89.0,False
bdi,2023,89.0,False,89.0,False,89.0,False,89.0,False,86.0,False,80.0,False,88.0,False,89.0,False,89.0,False,86.0,False
bel,1980,,,95.0,False,,,,,,,,,,,99.0,False,,,,
bel,1981,,,95.0,False,,,,,50.0,False,,,,,99.0,False,,,,
bel,1982,,,95.0,False,,,,,58.0,False,,,,,90.0,False,,,,
bel,1983,,,95.0,False,,,,,66.0,False,,,,,90.0,False,,,,
bel,1984,,,95.0,False,,,,,74.0,False,,,,,95.0,False,,,,
bel,1985,,,95.0,False,,,,,82.0,False,,,,,97.0,False,,,,
bel,1986,,,95.0,False,,,,,90.0,False,,,,,99.0,False,,,,
bel,1987,,,95.0,False,,,,,50.0,False,,,,,97.0,False,,,,
bel,1988,,,80.0,False,,,,,75.0,False,,,,,95.0,False,,,,
bel,1989,,,94.0,False,,,,,75.0,False,,,,,95.0,False,,,,
bel,1990,,,93.0,False,,,,,85.0,False,,,,,95.0,False,,,,
bel,1991,,,92.0,False,,,,,67.0,False,,,,,93.0,False,,,,
bel,1992,,,95.0,False,,,,,87.0,False,,,,,94.0,False,,,,
bel,1993,,,97.0,False,20.0,False,,,70.0,False,,,,,94.0,False,,,,
bel,1994,,,96.0,False,16.0,False,,,78.0,False,,,,,93.0,False,,,,
bel,1995,,,94.0,False,13.0,False,,,85.0,False,,,,,92.0,False,,,,
bel,1996,,,95.0,False,10.0,False,,,73.0,False,,,,,94.0,False,,,,
bel,1997,,,87.0,False,6.0,False,2.0,False,76.0,False,,,,,94.0,False,,,,
bel,1998,,,79.0,False,33.0,False,31.0,False,80.0,False,,,,,95.0,False,,,,
bel,1999,,,87.0,False,59.0,False,46.0,False,82.0,False,,,,,95.0,False,,,,
ben,1985,27.0,False,17.0,False,,,,,23.0,False,,,,,16.0,False,,,,
ben,1986,41.0,False,17.0,False,,,,,20.0,False,,,,,17.0,False,,,,
ben,1987,46.0,False,25.0,False,,,,,26.0,False,,,,,25.0,False,,,,
ben,1988,50.0,False,30.0,False,,,,,30.0,False,,,,,30.0,False,,,,
ben,1989,75.0,False,48.0,False,,,,,48.0,False,,,,,48.0,False,,,,
ben,1990,92.0,False,74.0,False,,,,,79.0,False,,,,,74.0,False,,,,
ben,1991,82.0,False,69.0,False,,,,,60.0,False,,,,,68.0,False,,,,
ben,1992,84.0,False,73.0,False,,,,,70.0,False,,,,,73.0,False,,,,
ben,1993,89.0,False,75.0,False,,,,,67.0,False,,,,,75.0,False,,,,
ben,1994,94.0,False,81.0,False,,,,,78.0,False,,,,,82.0,False,,,,
ben,1995,85.0,False,67.0,False,,,,,65.0,False,,,,,68.0,False,,,,
ben,1996,80.0,False,66.0,False,,,,,60.0,False,,,,,67.0,False,,,,
ben,1997,78.0,False,66.0,False,,,,,66.0,False,,,,,66.0,False,,,,
ben,1998,83.0,False,70.0,False,,,,,67.0,False,,,,,70.0,False,,,,
ben,1999,87.0,False,74.0,False,,,,,69.0,False,,,,,74.0,False,,,,
ben,2000,92.0,False,78.0,False,,,,,70.0,False,,,78.0,False,,,,,,
ben,2001,91.0,False,76.0,False,,,,,68.0,False,,,77.0,False,,,,,,
ben,2002,90.0,False,75.0,False,15.0,False,,,66.0,False,,,76.0,False,,,,,,
ben,2003,90.0,False,73.0,False,73.0,False,,,65.0,False,,,75.0,False,,,,,,
ben,2004,89.0,False,72.0,False,75.0,False,,,63.0,False,,,74.0,False,,,,,,
ben,2005,88.0,False,70.0,False,70.0,False,35.0,False,61.0,False,,,73.0,False,,,,,,
ben,2006,93.0,False,74.0,False,74.0,False,74.0,False,66.0,False,,,76.0,False,,,,,,
ben,2007,97.0,False,82.0,False,82.0,False,82.0,False,70.0,False,,,82.0,False,,,,,,
ben,2008,96.0,False,75.0,False,75.0,False,75.0,False,66.0,False,,,77.0,False,,,,,,
ben,2009,93.0,False,79.0,False,79.0,False,79.0,False,71.0,False,,,80.0,False,,,,,,
ben,2010,90.0,False,76.0,False,76.0,False,76.0,False,68.0,False,,,77.0,False,,,,,,
ben,2011,88.0,False,75.0,False,75.0,False,75.0,False,70.0,False,36.0,False,77.0,False,,,,,,
ben,2012,96.0,False,80.0,False,80.0,False,80.0,False,74.0,False,67.0,False,80.0,False,,,,,,
ben,2013,95.0,False,77.0,False,77.0,False,77.0,False,68.0,False,70.0,False,73.0,False,,,,,,
ben,2014,96.0,False,74.0,False,74.0,False,74.0,False,65.0,False,69.0,False,71.0,False,,,,,,
ben,2015,96.0,False,74.0,False,74.0,False,74.0,False,67.0,False,72.0,False,72.0,False,,,,,,
ben,2016,88.0,False,76.0,False,76.0,False,76.0,False,68.0,False,73.0,False,75.0,False,,,,,,
ben,2017,88.0,False,75.0,False,75.0,False,75.0,False,65.0,False,72.0,False,73.0,False,,,,,,
ben,2018,87.0,False,73.0,False,73.0,False,73.0,False,61.0,False,72.0,False,71.0,False,,,,,,
ben,2019,87.0,False,72.0,False,72.0,False,72.0,False,58.0,False,71.0,False,69.0,False,,,,,,
ben,2020,86.0,False,70.0,False,70.0,False,70.0,False,54.0,False,70.0,False,67.0,False,63.0,False,,,54.0,False
ben,2021,90.0,False,70.0,False,70.0,False,70.0,False,53.0,False,70.0,False,66.0,False,70.0,False,,,53.0,False
ben,2022,89.0,False,69.0,False,69.0,False,69.0,False,52.0,False,69.0,False,65.0,False,69.0,False,,,52.0,False
ben,2023,93.0,False,69.0,False,69.0,False,69.0,False,52.0,False,69.0,False,65.0,False,69.0,False,,,52.0,False
bfa,1985,33.0,False,9.0,False,,,,,38.0,False,,,,,10.0,False,,,,
bfa,1986,52.0,False,19.0,False,,,,,40.0,False,,,,,21.0,False,,,,
bfa,1987,57.0,False,23.0,False,,,,,37.0,False,,,,,23.0,False,,,,
bfa,1988,70.0,False,34.0,False,,,,,52.0,False,,,,,34.0,False,,,,
bfa,1989,83.0,False,44.0,False,,,,,66.0,False,,,,,44.0,False,,,,
bfa,1990,95.0,False,66.0,False,,,,,79.0,False,,,,,66.0,False,,,,
bfa,1991,88.0,False,53.0,False,,,,,69.0,False,,,,,53.0,False,,,,
bfa,1992,85.0,False,39.0,False,,,,,60.0,False,,,,,41.0,False,,,,
bfa,1993,80.0,False,39.0,False,,,,,50.0,False,,,,,39.0,False,,,,
bfa,1994,75.0,False,36.0,False,,,,,45.0,False,,,,,36.0,False,,,,
bfa,1995,72.0,False,34.0,False,,,,,43.0,False,,,,,35.0,False,,,,
bfa,1996,73.0,False,37.0,False,,,,,40.0,False,,,,,37.0,False,,,,
bfa,1997,75.0,False,39.0,False,,,,,41.0,False,,,,,39.0,False,,,,
bfa,1998,79.0,False,15.0,False,,,,,24.0,False,,,,,15.0,False,,,,
bfa,1999,77.0,False,15.0,False,,,,,36.0,False,,,,,15.0,False,,,,
bfa,2000,81.0,False,45.0,False,,,,,48.0,False,,,,,45.0,False,,,,
bfa,2001,80.0,False,62.0,False,,,,,63.0,False,,,,,62.0,False,,,,
bfa,2002,90.0,False,69.0,False,,,,,64.0,False,,,,,69.0,False,,,,
bfa,2003,83.0,False,79.0,False,,,,,76.0,False,,,,,83.0,False,,,,
bfa,2004,99.0,False,79.0,False,,,,,78.0,False,,,,,83.0,False,,,,
bfa,2005,99.0,False,82.0,False,,,,,84.0,False,,,,,94.0,False,,,,
bfa,2006,99.0,False,86.0,False,76.0,False,76.0,False,88.0,False,,,,,94.0,False,,,76.0,False
bfa,2007,99.0,False,89.0,False,89.0,False,89.0,False,94.0,False,,,,,93.0,False,,,89.0,False
bfa,2008,99.0,False,93.0,False,93.0,False,93.0,False,94.0,False,,,,,92.0,False,,,92.0,False
bfa,2009,99.0,False,92.0,False,92.0,False,92.0,False,94.0,False,,,,,91.0,False,,,91.0,False
bfa,2010,99.0,False,91.0,False,91.0,False,91.0,False,92.0,False,,,,,90.0,False,,,90.0,False
bfa,2011,99.0,False,91.0,False,91.0,False,91.0,False,89.0,False,,,,,90.0,False,,,89.0,False
bfa,2012,96.0,False,90.0,False,90.0,False,90.0,False,87.0,False,,,,,90.0,False,,,87.0,False
bfa,2013,96.0,False,88.0,False,88.0,False,88.0,False,82.0,False,,,,,89.0,False,9.0,False,82.0,False
bfa,2014,98.0,False,91.0,False,91.0,False,91.0,False,88.0,False,17.0,False,91.0,False,91.0,False,91.0,False,88.0,False
bfa,2015,98.0,False,91.0,False,91.0,False,91.0,False,88.0,False,50.0,False,91.0,False,91.0,False,91.0,False,88.0,False
bfa,2016,98.0,False,91.0,False,91.0,False,91.0,False,88.0,False,59.0,False,91.0,False,91.0,False,91.0,False,88.0,False
bfa,2017,98.0,False,91.0,False,91.0,False,91.0,False,88.0,False,65.0,False,91.0,False,91.0,False,91.0,False,88.0,False
bfa,2018,98.0,False,91.0,False,91.0,False,91.0,False,88.0,False,71.0,False,91.0,False,91.0,False,91.0,False,88.0,False
bfa,2019,98.0,False,91.0,False,91.0,False,91.0,False,88.0,False,71.0,False,91.0,False,91.0,False,91.0,False,88.0,False
bfa,2020,98.0,False,91.0,False,91.0,False,91.0,False,88.0,False,71.0,False,91.0,False,91.0,False,88.0,False,88.0,False
bfa,2021,98.0,False,91.0,False,91.0,False,91.0,False,88.0,False,71.0,False,66.0,False,91.0,False,91.0,False,88.0,False
bfa,2022,98.0,False,93.0,False,93.0,False,93.0,False,91.0,False,71.0,False,93.0,False,92.0,False,86.0,False,91.0,False
bfa,2023,98.0,False,94.0,False,94.0,False,94.0,False,94.0,False,71.0,False,92.0,False,93.0,False,86.0,False,93.0,False
bgd,1981,1.0,False,1.0,False,,,,,,,,,,,1.0,False,,,,
bgd,1982,1.0,False,1.0,False,,,,,1.0,False,,,,,1.0,False,,,,
bgd,1983,2.0,False,1.0,False,,,,,1.0,False,,,,,1.0,False,,,,
bgd,1984,2.0,False,1.0,False,,,,,1.0,False,,,,,1.0,False,,,,
bgd,1985,2.0,False,2.0,False,,,,,1.0,False,,,,,2.0,False,,,,
bgd,1986,4.0,False,4.0,False,,,,,3.0,False,,,,,4.0,False,,,,
bgd,1987,15.0,False,9.0,False,,,,,6.0,False,,,,,8.0,False,,,,
bgd,1988,26.0,False,16.0,False,,,,,13.0,False,,,,,16.0,False,,,,
bgd,1989,56.0,False,49.0,False,,,,,53.0,False,,,,,49.0,False,,,,
bgd,1990,86.0,False,69.0,False,,,,,65.0,False,,,,,69.0,False,,,,
bgd,1991,87.0,False,74.0,False,,,,,68.0,False,,,,,74.0,False,,,,
bgd,1992,89.0,False,66.0,False,,,,,69.0,False,,,,,67.0,False,,,,
bgd,1993,93.0,False,74.0,False,,,,,74.0,False,,,,,74.0,False,,,,
bgd,1994,95.0,False,84.0,False,,,,,78.0,False,,,,,84.0,False,,,,
bgd,1995,93.0,False,69.0,False,,,,,79.0,False,,,,,69.0,False,,,,
bgd,1996,90.0,False,77.0,False,,,,,69.0,False,,,,,77.0,False,,,,
bgd,1997,92.0,False,78.0,False,,,,,72.0,False,,,,,78.0,False,,,,
bgd,1998,91.0,False,77.0,False,,,,,71.0,False,,,,,79.0,False,,,,
bgd,1999,92.0,False,80.0,False,,,,,71.0,False,,,,,81.0,False,,,,
bgd,2000,94.0,False,82.0,False,,,,,74.0,False,,,,,83.0,False,,,,
bgd,2001,95.0,False,85.0,False,,,,,77.0,False,,,,,85.0,False,,,,
bgd,2002,95.0,False,83.0,False,,,,,75.0,False,,,,,83.0,False,,,,
bgd,2003,93.0,False,87.0,False,5.0,False,,,76.0,False,,,,,90.0,False,,,,
bgd,2004,96.0,False,99.0,False,11.0,False,,,81.0,False,,,,,88.0,False,,,,
bgd,2005,97.0,False,93.0,False,45.0,False,,,88.0,False,,,,,94.0,False,,,,
bgd,2006,97.0,False,94.0,False,86.0,False,,,83.0,False,,,,,95.0,False,,,,
bgd,2007,98.0,False,94.0,False,95.0,False,,,89.0,False,,,,,96.0,False,,,,
bgd,2008,99.0,False,96.0,False,96.0,False,,,92.0,False,,,,,96.0,False,,,,
bgd,2009,99.0,False,97.0,False,97.0,False,97.0,False,93.0,False,,,,,97.0,False,,,93.0,False
bgd,2010,98.0,False,94.0,False,94.0,False,94.0,False,88.0,False,,,,,94.0,False,,,88.0,False
bgd,2011,99.0,False,96.0,False,96.0,False,87.0,False,93.0,False,,,,,96.0,False,,,87.0,False
bgd,2012,98.0,False,94.0,False,94.0,False,94.0,False,88.0,False,41.0,False,,,94.0,False,,,88.0,False
bgd,2013,99.0,False,96.0,False,96.0,False,96.0,False,91.0,False,82.0,False,,,96.0,False,,,91.0,False
bgd,2014,99.0,False,97.0,False,97.0,False,97.0,False,94.0,False,89.0,False,,,97.0,False,,,94.0,False
bgd,2015,99.0,False,98.0,False,98.0,False,98.0,False,97.0,False,90.0,False,48.0,False,98.0,False,,,97.0,False
bgd,2016,99.0,False,98.0,False,98.0,False,98.0,False,97.0,False,92.0,False,97.0,False,98.0,False,,,97.0,False
bgd,2017,99.0,False,98.0,False,98.0,False,98.0,False,97.0,False,93.0,False,99.0,False,98.0,False,,,97.0,False
bgd,2018,99.0,False,98.0,False,98.0,False,98.0,False,97.0,False,93.0,False,99.0,False,98.0,False,,,97.0,False
bgd,2019,99.0,False,98.0,False,98.0,False,98.0,False,97.0,False,93.0,False,99.0,False,98.0,False,,,97.0,False
bgd,2020,99.0,False,98.0,False,98.0,False,98.0,False,97.0,False,93.0,False,99.0,False,98.0,False,,,97.0,False
bgd,2021,99.0,False,98.0,False,98.0,False,98.0,False,97.0,False,93.0,False,99.0,False,98.0,False,,,97.0,False
bgd,2022,99.0,False,98.0,False,98.0,False,98.0,False,97.0,False,93.0,False,99.0,False,98.0,False,,,97.0,False
bgd,2023,99.0,False,98.0,False,98.0,False,98.0,False,97.0,False,93.0,False,99.0,False,98.0,False,,,97.0,False
bgr,1980,99.0,False,98.0,False,,,,,98.0,False,,,,,99.0,False,,,,
bgr,1981,99.0,False,99.0,False,,,,,98.0,False,,,,,99.0,False,,,,
bgr,1982,99.0,False,99.0,False,,,,,90.0,False,,,,,99.0,False,,,,
bgr,1983,99.0,False,99.0,False,,,,,98.0,False,,,,,98.0,False,,,,
bgr,1984,99.0,False,99.0,False,,,,,98.0,False,,,,,99.0,False,,,,
bgr,1985,99.0,False,99.0,False,,,,,99.0,False,,,,,99.0,False,,,,
bgr,1986,99.0,False,99.0,False,,,,,99.0,False,,,,,99.0,False,,,,
bgr,1987,99.0,False,99.0,False,,,,,99.0,False,,,,,99.0,False,,,,
bgr,1988,99.0,False,99.0,False,,,,,99.0,False,,,,,99.0,False,,,,
bgr,1989,99.0,False,99.0,False,,,,,99.0,False,,,,,99.0,False,,,,
bgr,1990,99.0,False,99.0,False,,,,,99.0,False,,,,,99.0,False,,,,
bgr,1991,99.0,False,99.0,False,,,,,98.0,False,,,,,81.0,False,,,,
bgr,1992,99.0,False,98.0,False,,,71.0,False,92.0,False,,,,,99.0,False,,,,
bgr,1993,99.0,False,98.0,False,,,96.0,False,88.0,False,,,,,97.0,False,,,,
bgr,1994,98.0,False,93.0,False,,,94.0,False,93.0,False,,,,,94.0,False,,,,
bgr,1995,99.0,False,96.0,False,,,95.0,False,94.0,False,,,,,97.0,False,,,,
bgr,1996,98.0,False,95.0,False,,,94.0,False,95.0,False,,,,,95.0,False,,,,
bgr,1997,97.0,False,94.0,False,,,77.0,False,93.0,False,,,,,96.0,False,,,,
bgr,1998,98.0,False,95.0,False,,,97.0,False,95.0,False,,,,,96.0,False,,,,
bgr,1999,99.0,False,96.0,False,,,97.0,False,96.0,False,,,,,97.0,False,,,,
bgr,2000,98.0,False,93.0,False,94.0,False,,,89.0,False,83.0,False,,,94.0,False,,,,
bgr,2001,98.0,False,94.0,False,93.0,False,,,90.0,False,85.0,False,,,94.0,False,,,,
bgr,2002,98.0,False,93.0,False,88.0,False,,,92.0,False,79.0,False,,,94.0,False,,,,
bgr,2003,98.0,False,96.0,False,96.0,False,,,96.0,False,89.0,False,,,96.0,False,,,,
bgr,2004,98.0,False,95.0,False,94.0,False,,,95.0,False,91.0,False,,,94.0,False,,,,
bgr,2005,98.0,False,96.0,False,96.0,False,,,96.0,False,92.0,False,,,97.0,False,,,,
bgr,2006,98.0,False,95.0,False,96.0,False,,,96.0,False,93.0,False,,,96.0,False,,,,
bgr,2007,98.0,False,95.0,False,95.0,False,,,96.0,False,94.0,False,,,95.0,False,,,,
